c1	c2	num
China	Mozambique	106
China	Namibia	43
China	Nauru	0
China	Nepal	84196
China	Netherlands	5323
China	New Caledonia	8
China	New Zealand	365
China	Nicaragua	46
China	Niger	16
China	Nigeria	1063
China	Norway	242
China	Oman	168
China	Pakistan	27462
China	Palau	0
China	Panama	970
China	Papua New Guinea	49
China	Paraguay	120
China	Peru	546
China	Philippines	1754
China	Poland	1110
China	Portugal	221
China	Qatar	151
China	Romania	249
China	Russia	254688
China	Rwanda	12
China	Saint Kitts and Nevis	1
China	Saint Lucia	2
China	Saint Pierre and Miquelon	0
China	Saint Vincent and the Grenadines	2
China	Samoa	5
China	San Marino	0
China	Sao Tome and Principe	0
China	Saudi Arabia	1654
China	Senegal	88
China	Serbia	38
China	Seychelles	3
China	Sierra Leone	13
China	Singapore	4045
China	Slovakia	272
China	Slovenia	162
China	Solomon Islands	3
China	Somalia	12
China	South Africa	1485
China	South Sudan	7
China	Spain	1671
China	Sri Lanka	303
China	Sudan	212
China	Suriname	15
China	Swaziland	2
China	Sweden	600
China	Switzerland	311
China	Syria	61
China	Tajikistan	29012
China	Tanzania	277
China	Thailand	2888
China	Timor-Leste	4
China	Togo	216
China	Tonga	3
China	Trinidad and Tobago	28
China	Tunisia	111
China	Turkey	1566
China	Turkmenistan	100
China	Turks and Caicos Islands	0
China	Tuvalu	1
China	Uganda	40
China	Ukraine	693
China	United Arab Emirates	2949
China	United Kingdom	4496
China	United States	32573
China	Uruguay	205
China	Uzbekistan	231
China	Vanuatu	34
China	Venezuela	535
China	Vietnam	82725
China	Wallis and Futuna Islands	0
China	West Bank	8
China	Western Sahara	0
China	Yemen	189
China	Zambia	64
China	Zimbabwe	37
Colombia	Afghanistan	0
Colombia	Albania	0
Colombia	Algeria	0
Colombia	Angola	1
Colombia	Antigua and Barbuda	0
Colombia	Argentina	40
Colombia	Armenia	0
Colombia	Aruba	157
Colombia	Australia	4
Colombia	Austria	0
Colombia	Azerbaijan	0
Colombia	Bahamas, The	54
Colombia	Bahrain	0
Colombia	Bangladesh	0
Colombia	Barbados	4
Colombia	Belarus	0
Colombia	Belgium	45
Colombia	Belize	0
Colombia	Benin	0
Colombia	Bermuda	0
Colombia	Bolivia	13
Colombia	Bosnia and Herzegovina	0
Colombia	Br. Virgin Islands	0
Colombia	Brazil	12552
Colombia	Bulgaria	0
Colombia	Burundi	0
Colombia	Cabo Verde	0
Colombia	Cambodia	0
Colombia	Cameroon	0
Colombia	Canada	36
Colombia	Cayman Islands	2
Colombia	Chad	0
Colombia	Chile	144
Colombia	China	466
Colombia	Comoros	0
Colombia	Congo, Democratic Republic of the	0
Colombia	Congo, Republic of the	0
Colombia	Costa Rica	25
Colombia	Cote d'Ivoire	2
Colombia	Croatia	5
Colombia	Cuba	3
Colombia	Curaçao	34
Colombia	Cyprus	0
Colombia	Czech Republic	0
Colombia	Denmark	24
Colombia	Djibouti	0
Colombia	Dominica	0
Colombia	Dominican Republic	33
Colombia	Ecuador	5087
Colombia	Egypt	0
Colombia	El Salvador	8
Colombia	Estonia	0
Colombia	Ethiopia	0
Colombia	Faroe Islands	0
Colombia	Fiji	0
Colombia	Finland	5
Colombia	France	33
Colombia	French Polynesia	0
Colombia	Gabon	0
Colombia	Georgia	0
Colombia	Germany	71
Colombia	Ghana	0
Colombia	Gibraltar	0
Colombia	Greece	1
Colombia	Grenada	0
Colombia	Guam	0
Colombia	Guatemala	61
Colombia	Guinea	0
Colombia	Guyana	1
Colombia	Haiti	5
Colombia	Honduras	20
Colombia	Hong Kong	7
Colombia	Hungary	0
Colombia	Iceland	0
Colombia	India	266
Colombia	Indonesia	1
Colombia	Iran	0
Colombia	Iraq	2
Colombia	Ireland	14
Colombia	Israel	37
Colombia	Italy	42
Colombia	Jamaica	4
Colombia	Japan	35
Colombia	Jordan	0
Colombia	Kazakhstan	0
Colombia	Kenya	0
Colombia	Korea, South	21
Colombia	Kuwait	0
Colombia	Kyrgyzstan	0
Colombia	Latvia	0
Colombia	Lebanon	1
Colombia	Liberia	1
Colombia	Libya	1
Colombia	Lithuania	0
Colombia	Luxembourg	0
Colombia	Macau	0
Colombia	Macedonia	0
Colombia	Madagascar	0
Colombia	Malaysia	10
Colombia	Maldives	0
Colombia	Malta	0
Colombia	Marshall Islands	0
Colombia	Mauritania	0
Colombia	Mauritius	0
Colombia	Mexico	79
Colombia	Moldova	0
Colombia	Morocco	0
Colombia	Mozambique	0
Colombia	Namibia	0
Colombia	Netherlands	208
Colombia	New Caledonia	0
Colombia	New Zealand	1
Colombia	Nicaragua	1
Colombia	Niger	0
Colombia	Nigeria	1
Colombia	Norway	3
Colombia	Oman	0
Colombia	Pakistan	0
Colombia	Panama	2644
Colombia	Papua New Guinea	0
Colombia	Paraguay	2
Colombia	Peru	10471
Colombia	Philippines	1
Colombia	Pitcairn	0
Colombia	Poland	1
Colombia	Portugal	29
Colombia	Qatar	0
Colombia	Romania	1
Colombia	Russia	11
Colombia	Rwanda	0
Colombia	Saint Kitts and Nevis	0
Colombia	Saint Lucia	5
Colombia	Saint Vincent and the Grenadines	0
Colombia	Saudi Arabia	1
Colombia	Senegal	1
Colombia	Serbia	0
Colombia	Seychelles	0
Colombia	Singapore	6
Colombia	Slovakia	0
Colombia	Slovenia	1
Colombia	South Africa	4
Colombia	Spain	263
Colombia	Sri Lanka	0
Colombia	Sudan	0
Colombia	Suriname	1
Colombia	Swaziland	1
Colombia	Sweden	4
Colombia	Switzerland	3
Colombia	Syria	0
Colombia	Tajikistan	0
Colombia	Tanzania	0
Colombia	Thailand	4
Colombia	Togo	0
Colombia	Trinidad and Tobago	41
Colombia	Tunisia	2
Colombia	Turkey	57
Colombia	Turkmenistan	0
Colombia	Turks and Caicos Islands	0
Colombia	Uganda	0
Colombia	Ukraine	1
Colombia	United Arab Emirates	2
Colombia	United Kingdom	102
Colombia	United States	1552
Colombia	Uruguay	2
Colombia	Uzbekistan	0
Colombia	Venezuela	16432
Colombia	Vietnam	2
Colombia	Yemen	0
Colombia	Zambia	0
Colombia	Zimbabwe	0
Comoros	Belgium	0
Comoros	Canada	0
Comoros	Central African Republic	0
Comoros	China	0
Comoros	Egypt	0
Comoros	France	1
Comoros	Germany	0
Comoros	Greece	0
Comoros	India	0
Comoros	Italy	0
Comoros	Japan	0
Comoros	Kenya	0
Comoros	Kuwait	0
Comoros	Madagascar	0
Comoros	Malaysia	0
Comoros	Mauritius	0
Comoros	Moldova	0
Comoros	Netherlands	0
Comoros	Pakistan	0
Comoros	Russia	0
Comoros	Saudi Arabia	0
Comoros	Senegal	0
Comoros	Singapore	0
Comoros	South Africa	0
Comoros	Sudan	0
Comoros	Tanzania	0
Comoros	Tunisia	0
Comoros	United Arab Emirates	0
Comoros	United Kingdom	0
Comoros	United States	0
Comoros	Vietnam	0
Comoros	Yemen	0
Congo, Democratic Republic of the	Angola	19549
Congo, Democratic Republic of the	Burundi	1744
Congo, Democratic Republic of the	Central African Republic	12907
Congo, Democratic Republic of the	Congo, Republic of the	9080
Congo, Democratic Republic of the	Rwanda	1633
Congo, Democratic Republic of the	South Sudan	5275
Congo, Democratic Republic of the	Tanzania	3539
Congo, Democratic Republic of the	Uganda	6479
Congo, Democratic Republic of the	Zambia	17229
Congo, Republic of the	Albania	0
Congo, Republic of the	Algeria	0
Congo, Republic of the	Angola	289
Congo, Republic of the	Argentina	0
Congo, Republic of the	Australia	68
Congo, Republic of the	Azerbaijan	0
Congo, Republic of the	Bahamas, The	3
Congo, Republic of the	Bangladesh	0
Congo, Republic of the	Belgium	3
Congo, Republic of the	Benin	0
Congo, Republic of the	Brazil	0
Congo, Republic of the	Bulgaria	0
Congo, Republic of the	Burkina Faso	0
Congo, Republic of the	Cabo Verde	0
Congo, Republic of the	Cameroon	478
Congo, Republic of the	Canada	16
Congo, Republic of the	Central African Republic	453
Congo, Republic of the	Chad	0
Congo, Republic of the	China	350
Congo, Republic of the	Congo, Democratic Republic of the	1145
Congo, Republic of the	Cote d'Ivoire	8
Congo, Republic of the	Croatia	0
Congo, Republic of the	Cuba	4
Congo, Republic of the	Czech Republic	0
Congo, Republic of the	Dem. People's Korea, South	0
Congo, Republic of the	Denmark	0
Congo, Republic of the	Dominican Republic	0
Congo, Republic of the	Ecuador	0
Congo, Republic of the	Egypt	0
Congo, Republic of the	Equatorial Guinea	0
Congo, Republic of the	Ethiopia	0
Congo, Republic of the	Finland	0
Congo, Republic of the	France	45
Congo, Republic of the	Gabon	2400
Congo, Republic of the	Germany	0
Congo, Republic of the	Ghana	0
Congo, Republic of the	Greece	0
Congo, Republic of the	Guinea	0
Congo, Republic of the	Haiti	0
Congo, Republic of the	Heard Island and McDonald Islands	34
Congo, Republic of the	India	0
Congo, Republic of the	Indonesia	0
Congo, Republic of the	Iraq	0
Congo, Republic of the	Ireland	0
Congo, Republic of the	Israel	0
Congo, Republic of the	Italy	6
Congo, Republic of the	Japan	0
Congo, Republic of the	Jordan	0
Congo, Republic of the	Kazakhstan	0
Congo, Republic of the	Kenya	0
Congo, Republic of the	Korea, South	8
Congo, Republic of the	Kuwait	0
Congo, Republic of the	Lebanon	0
Congo, Republic of the	Liberia	4
Congo, Republic of the	Libya	0
Congo, Republic of the	Malaysia	24
Congo, Republic of the	Mauritania	0
Congo, Republic of the	Mauritius	0
Congo, Republic of the	Mexico	0
Congo, Republic of the	Morocco	0
Congo, Republic of the	Mozambique	0
Congo, Republic of the	Namibia	11
Congo, Republic of the	Netherlands	27
Congo, Republic of the	New Caledonia	0
Congo, Republic of the	New Zealand	0
Congo, Republic of the	Nigeria	21
Congo, Republic of the	Norway	0
Congo, Republic of the	Oman	0
Congo, Republic of the	Pakistan	0
Congo, Republic of the	Peru	0
Congo, Republic of the	Poland	0
Congo, Republic of the	Portugal	8
Congo, Republic of the	Qatar	0
Congo, Republic of the	Russia	0
Congo, Republic of the	Rwanda	0
Congo, Republic of the	Sao Tome and Principe	0
Congo, Republic of the	Saudi Arabia	0
Congo, Republic of the	Senegal	0
Congo, Republic of the	Seychelles	0
Congo, Republic of the	Sierra Leone	2
Congo, Republic of the	Singapore	8
Congo, Republic of the	Slovenia	0
Congo, Republic of the	South Africa	4
Congo, Republic of the	Spain	21
Congo, Republic of the	Sweden	0
Congo, Republic of the	Switzerland	0
Congo, Republic of the	Tanzania	0
Congo, Republic of the	Thailand	0
Congo, Republic of the	Togo	0
Congo, Republic of the	Tunisia	0
Congo, Republic of the	Turkey	0
Congo, Republic of the	Turks and Caicos Islands	0
Congo, Republic of the	Uganda	0
Congo, Republic of the	Ukraine	0
Congo, Republic of the	United Arab Emirates	1
Congo, Republic of the	United Kingdom	33
Congo, Republic of the	United States	44
Congo, Republic of the	Uruguay	0
Congo, Republic of the	Venezuela	0
Congo, Republic of the	Vietnam	0
Cook Islands	Australia	0
Cook Islands	Chile	0
Cook Islands	China	0
Cook Islands	Fiji	0
Cook Islands	Hong Kong	0
Cook Islands	Italy	0
Cook Islands	Japan	0
Cook Islands	Korea, South	0
Cook Islands	Malaysia	0
Cook Islands	Netherlands	0
Cook Islands	New Zealand	0
Cook Islands	Norway	0
Cook Islands	Papua New Guinea	0
Cook Islands	Russia	0
Cook Islands	Samoa	0
Cook Islands	Solomon Islands	0
Cook Islands	South Africa	0
Cook Islands	Tonga	0
Cook Islands	United Kingdom	0
Cook Islands	United States	0
Cook Islands	Vanuatu	0
Cook Islands	Vietnam	0
Costa Rica	Algeria	1
Costa Rica	Andorra	0
Costa Rica	Angola	0
Costa Rica	Anguilla	0
Costa Rica	Antarctica	0
Costa Rica	Antigua and Barbuda	0
Costa Rica	Argentina	1
Costa Rica	Armenia	0
Costa Rica	Aruba	2
Costa Rica	Australia	2
Costa Rica	Austria	0
Costa Rica	Bahamas, The	1
Costa Rica	Bahrain	0
Costa Rica	Bangladesh	0
Costa Rica	Barbados	1
Costa Rica	Belarus	0
Costa Rica	Belgium	27
Costa Rica	Belize	1
Costa Rica	Bermuda	0
Costa Rica	Bolivia	0
Costa Rica	Bonaire	0
Costa Rica	Botswana	0
Costa Rica	Br. Virgin Islands	0
Costa Rica	Brazil	3
Costa Rica	Bulgaria	0
Costa Rica	Burkina Faso	0
Costa Rica	Burma	0
Costa Rica	Cambodia	0
Costa Rica	Cameroon	0
Costa Rica	Canada	7
Costa Rica	Cayman Islands	0
Costa Rica	Chile	3
Costa Rica	China	34
Costa Rica	Colombia	6
Costa Rica	Congo, Republic of the	0
Costa Rica	Cote d'Ivoire	0
Costa Rica	Croatia	0
Costa Rica	Cuba	3
Costa Rica	Curaçao	0
Costa Rica	Cyprus	0
Costa Rica	Czech Republic	0
Costa Rica	Dem. People's Korea, South	0
Costa Rica	Denmark	1
Costa Rica	Djibouti	0
Costa Rica	Dominica	0
Costa Rica	Dominican Republic	22
Costa Rica	Ecuador	5
Costa Rica	Egypt	0
Costa Rica	El Salvador	28
Costa Rica	Estonia	0
Costa Rica	Ethiopia	0
Costa Rica	Fiji	0
Costa Rica	Finland	2
Costa Rica	France	9
Costa Rica	French Polynesia	0
Costa Rica	Gabon	0
Costa Rica	Gambia, The	0
Costa Rica	Georgia	0
Costa Rica	Germany	10
Costa Rica	Ghana	0
Costa Rica	Greece	3
Costa Rica	Greenland	0
Costa Rica	Grenada	0
Costa Rica	Guam	0
Costa Rica	Guatemala	40
Costa Rica	Guyana	1
Costa Rica	Haiti	2
Costa Rica	Honduras	29
Costa Rica	Hong Kong	58
Costa Rica	Hungary	0
Costa Rica	Iceland	0
Costa Rica	India	3
Costa Rica	Indonesia	2
Costa Rica	Iran	0
Costa Rica	Iraq	0
Costa Rica	Ireland	5
Costa Rica	Israel	1
Costa Rica	Italy	12
Costa Rica	Jamaica	4
Costa Rica	Japan	8
Costa Rica	Jordan	0
Costa Rica	Kazakhstan	0
Costa Rica	Kenya	0
Costa Rica	Korea, South	4
Costa Rica	Kuwait	0
Costa Rica	Latvia	0
Costa Rica	Lebanon	0
Costa Rica	Libya	1
Costa Rica	Lithuania	0
Costa Rica	Malawi	0
Costa Rica	Malaysia	26
Costa Rica	Mali	0
Costa Rica	Malta	0
Costa Rica	Mauritania	0
Costa Rica	Mauritius	0
Costa Rica	Mexico	23
Costa Rica	Montenegro	0
Costa Rica	Morocco	0
Costa Rica	Mozambique	0
Costa Rica	Nauru	0
Costa Rica	Netherlands	74
Costa Rica	New Caledonia	0
Costa Rica	New Zealand	0
Costa Rica	Nicaragua	2296
Costa Rica	Nigeria	0
Costa Rica	Norway	1
Costa Rica	Oman	0
Costa Rica	Pakistan	0
Costa Rica	Panama	2556
Costa Rica	Papua New Guinea	0
Costa Rica	Paraguay	0
Costa Rica	Peru	1
Costa Rica	Philippines	0
Costa Rica	Poland	0
Costa Rica	Portugal	4
Costa Rica	Qatar	0
Costa Rica	Romania	0
Costa Rica	Russia	2
Costa Rica	Saint Helena	0
Costa Rica	Saint Kitts and Nevis	0
Costa Rica	Saint Lucia	0
Costa Rica	Saint Vincent and the Grenadines	0
Costa Rica	Samoa	0
Costa Rica	Saudi Arabia	1
Costa Rica	Senegal	0
Costa Rica	Serbia	0
Costa Rica	Sierra Leone	0
Costa Rica	Singapore	4
Costa Rica	Slovakia	0
Costa Rica	Slovenia	0
Costa Rica	South Africa	0
Costa Rica	Spain	7
Costa Rica	Sri Lanka	0
Costa Rica	Sudan	0
Costa Rica	Suriname	1
Costa Rica	Sweden	4
Costa Rica	Switzerland	0
Costa Rica	Syria	0
Costa Rica	Tanzania	0
Costa Rica	Thailand	0
Costa Rica	Togo	0
Costa Rica	Trinidad and Tobago	5
Costa Rica	Tunisia	0
Costa Rica	Turkey	4
Costa Rica	Turks and Caicos Islands	0
Costa Rica	Uganda	0
Costa Rica	Ukraine	0
Costa Rica	United Arab Emirates	0
Costa Rica	United Kingdom	21
Costa Rica	United States	387
Costa Rica	Uruguay	0
Costa Rica	Venezuela	6
Costa Rica	Vietnam	1
Costa Rica	West Bank	0
Costa Rica	Yemen	0
Costa Rica	Zambia	0
Cote d'Ivoire	Afghanistan	0
Cote d'Ivoire	Albania	0
Cote d'Ivoire	Algeria	13
Cote d'Ivoire	Angola	9
Cote d'Ivoire	Antigua and Barbuda	0
Cote d'Ivoire	Argentina	0
Cote d'Ivoire	Australia	1
Cote d'Ivoire	Austria	0
Cote d'Ivoire	Bahamas, The	0
Cote d'Ivoire	Bahrain	0
Cote d'Ivoire	Bangladesh	1
Cote d'Ivoire	Barbados	0
Cote d'Ivoire	Belarus	0
Cote d'Ivoire	Belgium	48
Cote d'Ivoire	Belize	0
Cote d'Ivoire	Benin	15
Cote d'Ivoire	Brazil	14
Cote d'Ivoire	Bulgaria	0
Cote d'Ivoire	Burkina Faso	3643
Cote d'Ivoire	Burma	0
Cote d'Ivoire	Burundi	0
Cote d'Ivoire	Cabo Verde	0
Cote d'Ivoire	Cambodia	0
Cote d'Ivoire	Cameroon	14
Cote d'Ivoire	Canada	51
Cote d'Ivoire	Central African Republic	0
Cote d'Ivoire	Chad	1
Cote d'Ivoire	China	12
Cote d'Ivoire	Colombia	0
Cote d'Ivoire	Comoros	0
Cote d'Ivoire	Congo, Democratic Republic of the	6
Cote d'Ivoire	Congo, Republic of the	3
Cote d'Ivoire	Costa Rica	0
Cote d'Ivoire	Croatia	0
Cote d'Ivoire	Curaçao	0
Cote d'Ivoire	Cyprus	0
Cote d'Ivoire	Czech Republic	1
Cote d'Ivoire	Dem. People's Korea, South	0
Cote d'Ivoire	Denmark	0
Cote d'Ivoire	Djibouti	0
Cote d'Ivoire	Dominica	0
Cote d'Ivoire	Dominican Republic	0
Cote d'Ivoire	Ecuador	0
Cote d'Ivoire	Egypt	0
Cote d'Ivoire	Equatorial Guinea	12
Cote d'Ivoire	Eritrea	0
Cote d'Ivoire	Estonia	19
Cote d'Ivoire	Ethiopia	0
Cote d'Ivoire	Finland	0
Cote d'Ivoire	France	56
Cote d'Ivoire	French Polynesia	0
Cote d'Ivoire	Gabon	4
Cote d'Ivoire	Gambia, The	2
Cote d'Ivoire	Georgia	0
Cote d'Ivoire	Germany	90
Cote d'Ivoire	Ghana	4805
Cote d'Ivoire	Gibraltar	1
Cote d'Ivoire	Greece	3
Cote d'Ivoire	Grenada	0
Cote d'Ivoire	Guinea	5402
Cote d'Ivoire	Guinea-Bissau	0
Cote d'Ivoire	Haiti	0
Cote d'Ivoire	Hong Kong	0
Cote d'Ivoire	Iceland	0
Cote d'Ivoire	India	40
Cote d'Ivoire	Indonesia	7
Cote d'Ivoire	Iran	0
Cote d'Ivoire	Ireland	0
Cote d'Ivoire	Israel	1
Cote d'Ivoire	Italy	27
Cote d'Ivoire	Jamaica	0
Cote d'Ivoire	Japan	1
Cote d'Ivoire	Jordan	0
Cote d'Ivoire	Kenya	0
Cote d'Ivoire	Kiribati	0
Cote d'Ivoire	Korea, South	0
Cote d'Ivoire	Kuwait	0
Cote d'Ivoire	Lebanon	1
Cote d'Ivoire	Liberia	5151
Cote d'Ivoire	Libya	0
Cote d'Ivoire	Lithuania	2
Cote d'Ivoire	Luxembourg	0
Cote d'Ivoire	Madagascar	0
Cote d'Ivoire	Malawi	0
Cote d'Ivoire	Malaysia	38
Cote d'Ivoire	Mali	3991
Cote d'Ivoire	Malta	3
Cote d'Ivoire	Marshall Islands	0
Cote d'Ivoire	Mauritania	1
Cote d'Ivoire	Mauritius	0
Cote d'Ivoire	Mexico	7
Cote d'Ivoire	Morocco	2
Cote d'Ivoire	Mozambique	0
Cote d'Ivoire	Namibia	0
Cote d'Ivoire	Netherlands	105
Cote d'Ivoire	New Caledonia	0
Cote d'Ivoire	New Zealand	0
Cote d'Ivoire	Niger	7
Cote d'Ivoire	Nigeria	96
Cote d'Ivoire	Norway	9
Cote d'Ivoire	Pakistan	0
Cote d'Ivoire	Panama	0
Cote d'Ivoire	Peru	0
Cote d'Ivoire	Philippines	0
Cote d'Ivoire	Poland	13
Cote d'Ivoire	Portugal	2
Cote d'Ivoire	Qatar	0
Cote d'Ivoire	Romania	1
Cote d'Ivoire	Russia	0
Cote d'Ivoire	Rwanda	0
Cote d'Ivoire	Saint Vincent and the Grenadines	0
Cote d'Ivoire	Saudi Arabia	0
Cote d'Ivoire	Senegal	24
Cote d'Ivoire	Serbia	0
Cote d'Ivoire	Seychelles	0
Cote d'Ivoire	Sierra Leone	6
Cote d'Ivoire	Singapore	1
Cote d'Ivoire	Slovenia	1
Cote d'Ivoire	South Africa	4
Cote d'Ivoire	Spain	23
Cote d'Ivoire	Sri Lanka	0
Cote d'Ivoire	Sudan	0
Cote d'Ivoire	Sweden	2
Cote d'Ivoire	Switzerland	0
Cote d'Ivoire	Syria	0
Cote d'Ivoire	Tanzania	0
Cote d'Ivoire	Thailand	1
Cote d'Ivoire	Togo	14
Cote d'Ivoire	Tunisia	1
Cote d'Ivoire	Turkey	12
Cote d'Ivoire	Tuvalu	0
Cote d'Ivoire	Uganda	0
Cote d'Ivoire	Ukraine	1
Cote d'Ivoire	United Arab Emirates	1
Cote d'Ivoire	United Kingdom	29
Cote d'Ivoire	United States	97
Cote d'Ivoire	Uruguay	0
Cote d'Ivoire	Vanuatu	0
Cote d'Ivoire	Venezuela	0
Cote d'Ivoire	Vietnam	13
Cote d'Ivoire	Zambia	0
Cote d'Ivoire	Zimbabwe	0
Croatia	Afghanistan	1
Croatia	Albania	7
Croatia	Algeria	2
Croatia	Angola	0
Croatia	Antigua and Barbuda	0
Croatia	Argentina	0
Croatia	Armenia	0
Croatia	Aruba	0
Croatia	Australia	1
Croatia	Austria	66
Croatia	Azerbaijan	0
Croatia	Bahamas, The	0
Croatia	Bahrain	0
Croatia	Bangladesh	0
Croatia	Barbados	0
Croatia	Belarus	1
Croatia	Belgium	10
Croatia	Belize	0
Croatia	Benin	0
Croatia	Bermuda	0
Croatia	Bolivia	0
Croatia	Bosnia and Herzegovina	2053
Croatia	Botswana	0
Croatia	Br. Virgin Islands	0
Croatia	Brazil	2
Croatia	Bulgaria	4
Croatia	Burkina Faso	0
Croatia	Burma	0
Croatia	Burundi	0
Croatia	Cambodia	0
Croatia	Cameroon	0
Croatia	Canada	4
Croatia	Cayman Islands	0
Croatia	Central African Republic	0
Croatia	Chile	0
Croatia	China	7
Croatia	Cocos Islands	0
Croatia	Colombia	2
Croatia	Comoros	0
Croatia	Congo, Democratic Republic of the	0
Croatia	Congo, Republic of the	0
Croatia	Cook Islands	0
Croatia	Costa Rica	0
Croatia	Cote d'Ivoire	0
Croatia	Cuba	0
Croatia	Curaçao	0
Croatia	Cyprus	1
Croatia	Czech Republic	12
Croatia	Denmark	3
Croatia	Djibouti	0
Croatia	Dominican Republic	0
Croatia	Ecuador	0
Croatia	Egypt	6
Croatia	El Salvador	0
Croatia	Equatorial Guinea	0
Croatia	Eritrea	0
Croatia	Estonia	0
Croatia	Ethiopia	0
Croatia	FS Micronesia	0
Croatia	Finland	2
Croatia	France	18
Croatia	French Polynesia	0
Croatia	Gabon	0
Croatia	Gambia, The	0
Croatia	Georgia	1
Croatia	Germany	117
Croatia	Ghana	0
Croatia	Gibraltar	4
Croatia	Greece	11
Croatia	Grenada	0
Croatia	Guatemala	0
Croatia	Guinea	0
Croatia	Haiti	0
Croatia	Holy See (Vatican City)	0
Croatia	Hong Kong	1
Croatia	Hungary	719
Croatia	Iceland	0
Croatia	India	1
Croatia	Indonesia	1
Croatia	Iran	1
Croatia	Iraq	2
Croatia	Ireland	1
Croatia	Israel	2
Croatia	Italy	143
Croatia	Jamaica	0
Croatia	Japan	5
Croatia	Jordan	4
Croatia	Kazakhstan	2
Croatia	Kenya	1
Croatia	Kiribati	0
Croatia	Korea, South	1
Croatia	Kuwait	0
Croatia	Kyrgyzstan	0
Croatia	Laos	0
Croatia	Latvia	1
Croatia	Lebanon	3
Croatia	Lesotho	0
Croatia	Liberia	3
Croatia	Libya	4
Croatia	Lithuania	1
Croatia	Luxembourg	9
Croatia	Macau	0
Croatia	Macedonia	12
Croatia	Madagascar	0
Croatia	Malawi	0
Croatia	Malaysia	0
Croatia	Maldives	0
Croatia	Mali	0
Croatia	Malta	12
Croatia	Marshall Islands	8
Croatia	Mauritania	0
Croatia	Mauritius	0
Croatia	Mexico	1
Croatia	Moldova	0
Croatia	Mongolia	0
Croatia	Montenegro	51
Croatia	Morocco	3
Croatia	Mozambique	0
Croatia	Namibia	0
Croatia	Nepal	0
Croatia	Netherlands	15
Croatia	New Caledonia	0
Croatia	New Zealand	0
Croatia	Niger	0
Croatia	Nigeria	1
Croatia	Norway	6
Croatia	Oman	0
Croatia	Pakistan	1
Croatia	Panama	0
Croatia	Paraguay	0
Croatia	Peru	0
Croatia	Philippines	1
Croatia	Poland	12
Croatia	Portugal	1
Croatia	Qatar	3
Croatia	Romania	9
Croatia	Russia	34
Croatia	Saint Kitts and Nevis	0
Croatia	Saint Vincent and the Grenadines	0
Croatia	Samoa	0
Croatia	San Marino	0
Croatia	Saudi Arabia	4
Croatia	Senegal	0
Croatia	Serbia	683
Croatia	Seychelles	0
Croatia	Sierra Leone	0
Croatia	Singapore	0
Croatia	Slovakia	15
Croatia	Slovenia	1309
Croatia	Solomon Islands	0
Croatia	South Africa	3
Croatia	South Sudan	0
Croatia	Spain	6
Croatia	Sri Lanka	0
Croatia	Sudan	0
Croatia	Suriname	0
Croatia	Sweden	6
Croatia	Switzerland	13
Croatia	Syria	1
Croatia	Tajikistan	0
Croatia	Tanzania	1
Croatia	Thailand	0
Croatia	Togo	0
Croatia	Trinidad and Tobago	0
Croatia	Tunisia	3
Croatia	Turkey	16
Croatia	Turkmenistan	0
Croatia	Tuvalu	0
Croatia	Uganda	0
Croatia	Ukraine	3
Croatia	United Arab Emirates	5
Croatia	United Kingdom	20
Croatia	United States	30
Croatia	Uruguay	0
Croatia	Uzbekistan	0
Croatia	Vanuatu	0
Croatia	Venezuela	0
Croatia	Vietnam	1
Croatia	Yemen	0
Croatia	Zambia	0
Croatia	Zimbabwe	0
Cuba	Algeria	1
Cuba	Andorra	1
Cuba	Angola	1
Cuba	Antigua and Barbuda	0
Cuba	Argentina	2
Cuba	Aruba	0
Cuba	Australia	1
Cuba	Austria	1
Cuba	Bahamas, The	2
Cuba	Bangladesh	0
Cuba	Barbados	0
Cuba	Belarus	0
Cuba	Belgium	3
Cuba	Belize	0
Cuba	Bermuda	0
Cuba	Bolivia	23
Cuba	Br. Virgin Islands	0
Cuba	Brazil	11
Cuba	Bulgaria	0
Cuba	Canada	10
Cuba	Cayman Islands	1
Cuba	Chile	0
Cuba	China	11
Cuba	Colombia	4
Cuba	Costa Rica	2
Cuba	Croatia	0
Cuba	Cyprus	13
Cuba	Czech Republic	1
Cuba	Dem. People's Korea, South	0
Cuba	Denmark	0
Cuba	Dominica	0
Cuba	Dominican Republic	15
Cuba	Ecuador	2
Cuba	El Salvador	0
Cuba	Estonia	3
Cuba	Finland	0
Cuba	France	23
Cuba	Germany	10
Cuba	Ghana	0
Cuba	Greece	0
Cuba	Grenada	0
Cuba	Guatemala	2
Cuba	Guinea-Bissau	0
Cuba	Guyana	1
Cuba	Haiti	6
Cuba	Honduras	5
Cuba	Hong Kong	6
